CODIGOESTR;ESTRUCT;HORASFUNC1;HORASFUNC2;DIASFUNCME;SUBTIPO;SUBT;Luminaria.BAJOMEDICION;Luminaria.POTENCIA;POTENCIA_2;ALIMENTA_5;ALIM;SUBTIPO_1;TRAF;VOLTAJE;POTENCIA TRAFO;TRAFO;KWH;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;50;0303893;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;50;0303893;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;37.5;0303895;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;37.5;0303895;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0304124;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.97 kV;10;0304125;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;37.5;0303895;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;10;0303266;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;10;0303266;36;;;;;;;;
AOD0023;AODIPM150A;12;0;100;1;Mercurio Cerrada;0;150;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;37.5;0303463;54;;;;;;;;
AOD0023;AODIPM150A;12;0;100;1;Mercurio Cerrada;0;150;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;37.5;0303463;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T12;Echeandia Sabanetillas;1;Transformador Monofásico en poste;7.97 kV;15;0303660;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T12;Echeandia Sabanetillas;1;Transformador Monofásico en poste;7.97 kV;25;0303947;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;15;0303660;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303266;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303606;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;175;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;10;0303606;63;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;25;0303603;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;15;0303660;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;15;0303660;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;15;0303660;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;25;0303947;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;25;0303947;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T13;Guaranda - Maldonado;5;Transformador Trifásico en poste;13.2 kV;25;0303947;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;25;0303947;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303947;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0307977;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0307977;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;15;0307977;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;10;0303296;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.62 kV;25;0303295;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303295;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;25;0302797;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;25;0302797;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;5;0302798;90;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303595;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303595;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;125;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303595;45;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303595;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303595;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;5;0302798;90;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T13;Guaranda - Maldonado;1;Transformador Monofásico en poste;7.62 kV;37.5;0302803;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0302803;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;175;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0303624;63;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;250;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0303624;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;15;0303623;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;15;0303623;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;15;0303623;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;15;0303623;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0376;LDOS400ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0406;PDPM150ACC;12;0;100;7;Proyector de Mercurio;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;15;0303623;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;10;0303622;90;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0308307;90;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0308307;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303655;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303655;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;25;0303655;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;25;0303655;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303295;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;;#N/D;0;#N/D;#N/D;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;175;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;63;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;175;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;63;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;175;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;63;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;175;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;63;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;175;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;63;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303655;36;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0021674;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0021674;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;1;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0307347;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0307347;90;;;;;;;;
APO0407;PDPM500ACC;12;0;100;7;Proyector de Mercurio;0;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;50;0307347;36;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;150;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;25;0302887;54;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;0;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;25;0302887;36;;;;;;;;
APO0504;PDPS250ACC;12;0;100;6;Proyector de Sodio;1;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;25;0303295;36;;;;;;;;
APO0314;LDPS400ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;400;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;144;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;400;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0302802;144;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0302800;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0302800;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0302800;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0302887;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0302887;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0302887;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0302887;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0301239;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0301239;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0301239;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;125;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0304077;45;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0302797;36;;;;;;;;
